student_id,course_id,enrolled_at,quiz1,quiz2,midterm,assignments,project,final,present_count,total_sessions,attendance_percentage
811,80,2025-08-01,40.0,35.0,50.0,14.0,83.33333333333334,fail,11,312,3.5256410256410255
811,91,2025-08-01,30.0,35.0,50.0,36.0,83.33333333333334,fail,12,312,3.8461538461538463
812,77,2025-08-01,30.0,35.0,50.0,24.0,83.33333333333334,fail,15,312,4.807692307692308
812,78,2025-08-01,45.0,35.0,50.0,10.0,83.33333333333334,fail,15,312,4.807692307692308
812,79,2025-08-01,50.0,35.0,50.0,0.0,83.33333333333334,fail,17,312,5.448717948717949
812,80,2025-08-01,20.0,35.0,50.0,32.0,83.33333333333334,fail,13,312,4.166666666666666
812,91,2025-08-01,25.0,35.0,50.0,22.0,83.33333333333334,fail,17,312,5.448717948717949
813,77,2025-08-01,45.0,35.0,50.0,22.0,83.33333333333334,fail,11,312,3.5256410256410255
813,78,2025-08-01,30.0,35.0,50.0,26.0,83.33333333333334,fail,15,312,4.807692307692308
813,79,2025-08-01,25.0,35.0,50.0,36.0,83.33333333333334,fail,15,312,4.807692307692308
813,80,2025-08-01,30.0,35.0,50.0,6.0,83.33333333333334,fail,16,312,5.128205128205128
813,91,2025-08-01,20.0,35.0,50.0,10.0,83.33333333333334,fail,13,312,4.166666666666666
814,77,2025-08-01,15.0,35.0,50.0,10.0,83.33333333333334,fail,14,312,4.487179487179487
814,78,2025-08-01,20.0,35.0,50.0,24.0,83.33333333333334,fail,12,312,3.8461538461538463
814,79,2025-08-01,50.0,35.0,50.0,14.0,83.33333333333334,fail,15,312,4.807692307692308
814,80,2025-08-01,40.0,35.0,50.0,0.0,83.33333333333334,fail,14,312,4.487179487179487
814,91,2025-08-01,50.0,35.0,50.0,20.0,83.33333333333334,fail,14,312,4.487179487179487
815,77,2025-08-01,20.0,35.0,50.0,0.0,83.33333333333334,fail,15,312,4.807692307692308
815,78,2025-08-01,20.0,35.0,50.0,12.0,83.33333333333334,fail,12,312,3.8461538461538463
815,79,2025-08-01,35.0,35.0,50.0,28.0,83.33333333333334,fail,18,312,5.769230769230769
815,80,2025-08-01,15.0,35.0,50.0,14.0,83.33333333333334,fail,12,312,3.8461538461538463
815,91,2025-08-01,25.0,35.0,50.0,26.0,83.33333333333334,fail,17,312,5.448717948717949
816,77,2025-08-01,15.0,35.0,50.0,28.0,83.33333333333334,fail,13,312,4.166666666666666
816,78,2025-08-01,15.0,35.0,50.0,16.0,83.33333333333334,fail,16,312,5.128205128205128
816,79,2025-08-01,25.0,35.0,50.0,0.0,83.33333333333334,fail,15,312,4.807692307692308
816,80,2025-08-01,45.0,35.0,50.0,26.0,83.33333333333334,fail,14,312,4.487179487179487
816,91,2025-08-01,45.0,35.0,50.0,10.0,83.33333333333334,fail,11,312,3.5256410256410255
817,77,2025-08-01,50.0,35.0,50.0,4.0,83.33333333333334,fail,18,312,5.769230769230769
817,78,2025-08-01,35.0,35.0,50.0,8.0,83.33333333333334,fail,14,312,4.487179487179487
817,79,2025-08-01,50.0,35.0,50.0,32.0,83.33333333333334,fail,15,312,4.807692307692308
817,80,2025-08-01,25.0,35.0,50.0,6.0,83.33333333333334,fail,17,312,5.448717948717949
817,91,2025-08-01,15.0,35.0,50.0,20.0,83.33333333333334,fail,15,312,4.807692307692308
818,77,2025-08-01,25.0,35.0,50.0,18.0,83.33333333333334,fail,16,312,5.128205128205128
818,78,2025-08-01,30.0,35.0,50.0,6.0,83.33333333333334,fail,14,312,4.487179487179487
818,79,2025-08-01,35.0,35.0,50.0,32.0,83.33333333333334,fail,16,312,5.128205128205128
818,80,2025-08-01,45.0,35.0,50.0,4.0,83.33333333333334,fail,16,312,5.128205128205128
818,91,2025-08-01,40.0,35.0,50.0,16.0,83.33333333333334,fail,11,312,3.5256410256410255
819,77,2025-08-01,35.0,35.0,50.0,26.0,83.33333333333334,fail,10,312,3.205128205128205
819,78,2025-08-01,15.0,35.0,50.0,20.0,83.33333333333334,fail,14,312,4.487179487179487
819,79,2025-08-01,20.0,35.0,50.0,0.0,83.33333333333334,fail,17,312,5.448717948717949
819,80,2025-08-01,20.0,35.0,50.0,32.0,83.33333333333334,fail,13,312,4.166666666666666
819,91,2025-08-01,40.0,35.0,50.0,24.0,83.33333333333334,fail,11,312,3.5256410256410255
820,77,2025-08-01,45.0,35.0,50.0,4.0,83.33333333333334,fail,14,312,4.487179487179487
820,78,2025-08-01,35.0,35.0,50.0,18.0,83.33333333333334,fail,14,312,4.487179487179487
820,79,2025-08-01,20.0,35.0,50.0,28.0,83.33333333333334,fail,16,312,5.128205128205128
820,80,2025-08-01,35.0,35.0,50.0,2.0,83.33333333333334,fail,12,312,3.8461538461538463
820,91,2025-08-01,15.0,35.0,50.0,36.0,83.33333333333334,fail,14,312,4.487179487179487
821,77,2025-08-01,50.0,35.0,50.0,10.0,83.33333333333334,fail,13,312,4.166666666666666
821,78,2025-08-01,45.0,35.0,50.0,10.0,83.33333333333334,fail,17,312,5.448717948717949
821,79,2025-08-01,40.0,35.0,50.0,28.0,83.33333333333334,fail,14,312,4.487179487179487
821,80,2025-08-01,45.0,35.0,50.0,12.0,83.33333333333334,fail,17,312,5.448717948717949
821,91,2025-08-01,20.0,35.0,50.0,0.0,83.33333333333334,fail,16,312,5.128205128205128
822,77,2025-08-01,30.0,35.0,50.0,16.0,83.33333333333334,fail,14,312,4.487179487179487
822,78,2025-08-01,15.0,35.0,50.0,32.0,83.33333333333334,fail,13,312,4.166666666666666
822,79,2025-08-01,25.0,35.0,50.0,22.0,83.33333333333334,fail,15,312,4.807692307692308
822,80,2025-08-01,15.0,35.0,50.0,16.0,83.33333333333334,fail,15,312,4.807692307692308
822,91,2025-08-01,15.0,35.0,50.0,18.0,83.33333333333334,fail,13,312,4.166666666666666
823,77,2025-08-01,25.0,35.0,50.0,18.0,83.33333333333334,fail,16,312,5.128205128205128
823,78,2025-08-01,20.0,35.0,50.0,6.0,83.33333333333334,fail,12,312,3.8461538461538463
823,79,2025-08-01,35.0,35.0,50.0,14.0,83.33333333333334,fail,15,312,4.807692307692308
823,80,2025-08-01,35.0,35.0,50.0,12.0,83.33333333333334,fail,14,312,4.487179487179487
823,91,2025-08-01,35.0,35.0,50.0,28.0,83.33333333333334,fail,12,312,3.8461538461538463
824,77,2025-08-01,15.0,35.0,50.0,16.0,83.33333333333334,fail,13,312,4.166666666666666
824,78,2025-08-01,25.0,35.0,50.0,18.0,83.33333333333334,fail,14,312,4.487179487179487
824,79,2025-08-01,30.0,35.0,50.0,20.0,83.33333333333334,fail,15,312,4.807692307692308
824,80,2025-08-01,40.0,35.0,50.0,4.0,83.33333333333334,fail,14,312,4.487179487179487
824,91,2025-08-01,25.0,35.0,50.0,12.0,83.33333333333334,fail,16,312,5.128205128205128
825,77,2025-08-01,25.0,35.0,50.0,20.0,83.33333333333334,fail,14,312,4.487179487179487
825,78,2025-08-01,30.0,35.0,50.0,18.0,83.33333333333334,fail,14,312,4.487179487179487
825,79,2025-08-01,15.0,35.0,50.0,14.0,83.33333333333334,fail,16,312,5.128205128205128
825,80,2025-08-01,35.0,35.0,50.0,26.0,83.33333333333334,fail,17,312,5.448717948717949
825,91,2025-08-01,30.0,35.0,50.0,8.0,83.33333333333334,fail,14,312,4.487179487179487
826,77,2025-08-01,40.0,35.0,50.0,22.0,83.33333333333334,fail,16,312,5.128205128205128
826,78,2025-08-01,40.0,35.0,50.0,8.0,83.33333333333334,fail,16,312,5.128205128205128
826,79,2025-08-01,15.0,35.0,50.0,4.0,83.33333333333334,fail,16,312,5.128205128205128
826,80,2025-08-01,25.0,35.0,50.0,0.0,83.33333333333334,fail,13,312,4.166666666666666
826,91,2025-08-01,30.0,35.0,50.0,12.0,83.33333333333334,fail,16,312,5.128205128205128
827,77,2025-08-01,25.0,35.0,50.0,20.0,83.33333333333334,fail,13,312,4.166666666666666
827,78,2025-08-01,40.0,35.0,50.0,14.0,83.33333333333334,fail,15,312,4.807692307692308
827,79,2025-08-01,30.0,35.0,50.0,16.0,83.33333333333334,fail,16,312,5.128205128205128
827,80,2025-08-01,25.0,35.0,50.0,26.0,83.33333333333334,fail,13,312,4.166666666666666
827,91,2025-08-01,35.0,35.0,50.0,38.0,83.33333333333334,fail,18,312,5.769230769230769
828,77,2025-08-01,40.0,35.0,50.0,22.0,83.33333333333334,fail,14,312,4.487179487179487
828,78,2025-08-01,40.0,35.0,50.0,2.0,83.33333333333334,fail,13,312,4.166666666666666
828,79,2025-08-01,45.0,35.0,50.0,24.0,83.33333333333334,fail,14,312,4.487179487179487
828,80,2025-08-01,15.0,35.0,50.0,0.0,83.33333333333334,fail,12,312,3.8461538461538463
828,91,2025-08-01,20.0,35.0,50.0,22.0,83.33333333333334,fail,16,312,5.128205128205128
829,77,2025-08-01,25.0,35.0,50.0,18.0,83.33333333333334,fail,13,312,4.166666666666666
829,78,2025-08-01,25.0,35.0,50.0,14.0,83.33333333333334,fail,15,312,4.807692307692308
829,79,2025-08-01,35.0,35.0,50.0,20.0,83.33333333333334,fail,16,312,5.128205128205128
829,80,2025-08-01,45.0,35.0,50.0,20.0,83.33333333333334,fail,13,312,4.166666666666666
829,91,2025-08-01,50.0,35.0,50.0,24.0,83.33333333333334,fail,15,312,4.807692307692308
830,77,2025-08-01,35.0,35.0,50.0,16.0,83.33333333333334,fail,15,312,4.807692307692308
830,78,2025-08-01,15.0,35.0,50.0,10.0,83.33333333333334,fail,16,312,5.128205128205128
830,79,2025-08-01,30.0,35.0,50.0,12.0,83.33333333333334,fail,9,312,2.8846153846153846
830,80,2025-08-01,20.0,35.0,50.0,18.0,83.33333333333334,fail,16,312,5.128205128205128
830,91,2025-08-01,45.0,35.0,50.0,34.0,83.33333333333334,fail,13,312,4.166666666666666
831,77,2025-08-01,25.0,35.0,50.0,18.0,83.33333333333334,fail,16,312,5.128205128205128
831,78,2025-08-01,45.0,35.0,50.0,28.0,83.33333333333334,fail,7,312,2.2435897435897436
831,79,2025-08-01,30.0,35.0,50.0,18.0,83.33333333333334,fail,13,312,4.166666666666666
831,80,2025-08-01,30.0,35.0,50.0,10.0,83.33333333333334,fail,18,312,5.769230769230769
831,91,2025-08-01,30.0,35.0,50.0,8.0,83.33333333333334,fail,10,312,3.205128205128205
832,77,2025-08-01,25.0,35.0,50.0,8.0,83.33333333333334,fail,14,312,4.487179487179487
832,78,2025-08-01,35.0,35.0,50.0,4.0,83.33333333333334,fail,13,312,4.166666666666666
832,79,2025-08-01,50.0,35.0,50.0,12.0,83.33333333333334,fail,14,312,4.487179487179487
832,80,2025-08-01,45.0,35.0,50.0,0.0,83.33333333333334,fail,14,312,4.487179487179487
832,91,2025-08-01,45.0,35.0,50.0,8.0,83.33333333333334,fail,15,312,4.807692307692308
833,77,2025-08-01,50.0,35.0,50.0,26.0,83.33333333333334,fail,12,312,3.8461538461538463
833,78,2025-08-01,45.0,35.0,50.0,18.0,83.33333333333334,fail,12,312,3.8461538461538463
833,79,2025-08-01,20.0,35.0,50.0,30.0,83.33333333333334,fail,15,312,4.807692307692308
833,80,2025-08-01,30.0,35.0,50.0,22.0,83.33333333333334,fail,13,312,4.166666666666666
833,91,2025-08-01,45.0,35.0,50.0,4.0,83.33333333333334,fail,16,312,5.128205128205128
834,77,2025-08-01,50.0,35.0,50.0,24.0,83.33333333333334,fail,14,312,4.487179487179487
834,78,2025-08-01,35.0,35.0,50.0,0.0,83.33333333333334,fail,16,312,5.128205128205128
834,79,2025-08-01,50.0,35.0,50.0,18.0,83.33333333333334,fail,17,312,5.448717948717949
834,80,2025-08-01,45.0,35.0,50.0,2.0,83.33333333333334,fail,13,312,4.166666666666666
834,91,2025-08-01,35.0,35.0,50.0,36.0,83.33333333333334,fail,12,312,3.8461538461538463
835,77,2025-08-01,45.0,35.0,50.0,2.0,83.33333333333334,fail,13,312,4.166666666666666
835,78,2025-08-01,30.0,35.0,50.0,22.0,83.33333333333334,fail,11,312,3.5256410256410255
835,79,2025-08-01,45.0,35.0,50.0,10.0,83.33333333333334,fail,13,312,4.166666666666666
835,80,2025-08-01,45.0,35.0,50.0,0.0,83.33333333333334,fail,13,312,4.166666666666666
835,91,2025-08-01,30.0,35.0,50.0,2.0,83.33333333333334,fail,11,312,3.5256410256410255
836,77,2025-08-01,40.0,35.0,50.0,18.0,83.33333333333334,fail,14,312,4.487179487179487
836,78,2025-08-01,25.0,35.0,50.0,18.0,83.33333333333334,fail,14,312,4.487179487179487
836,79,2025-08-01,50.0,35.0,50.0,26.0,83.33333333333334,fail,9,312,2.8846153846153846
836,80,2025-08-01,45.0,35.0,50.0,12.0,83.33333333333334,fail,17,312,5.448717948717949
836,91,2025-08-01,35.0,35.0,50.0,6.0,83.33333333333334,fail,11,312,3.5256410256410255
837,77,2025-08-01,45.0,35.0,50.0,8.0,83.33333333333334,fail,13,312,4.166666666666666
837,78,2025-08-01,35.0,35.0,50.0,4.0,83.33333333333334,fail,16,312,5.128205128205128
837,79,2025-08-01,15.0,35.0,50.0,8.0,83.33333333333334,fail,15,312,4.807692307692308
837,80,2025-08-01,40.0,35.0,50.0,28.0,83.33333333333334,fail,9,312,2.8846153846153846
837,91,2025-08-01,25.0,35.0,50.0,6.0,83.33333333333334,fail,15,312,4.807692307692308
838,77,2025-08-01,45.0,35.0,50.0,12.0,83.33333333333334,fail,16,312,5.128205128205128
838,78,2025-08-01,30.0,35.0,50.0,8.0,83.33333333333334,fail,13,312,4.166666666666666
838,79,2025-08-01,45.0,35.0,50.0,22.0,83.33333333333334,fail,17,312,5.448717948717949
838,80,2025-08-01,25.0,35.0,50.0,26.0,83.33333333333334,fail,16,312,5.128205128205128
838,91,2025-08-01,20.0,35.0,50.0,12.0,83.33333333333334,fail,18,312,5.769230769230769
839,77,2025-08-01,25.0,35.0,50.0,10.0,83.33333333333334,fail,15,312,4.807692307692308
839,78,2025-08-01,20.0,35.0,50.0,22.0,83.33333333333334,fail,11,312,3.5256410256410255
839,79,2025-08-01,45.0,35.0,50.0,20.0,83.33333333333334,fail,15,312,4.807692307692308
839,80,2025-08-01,25.0,35.0,50.0,0.0,83.33333333333334,fail,15,312,4.807692307692308
839,91,2025-08-01,20.0,35.0,50.0,6.0,83.33333333333334,fail,12,312,3.8461538461538463
840,77,2025-08-01,40.0,35.0,50.0,14.0,83.33333333333334,fail,13,312,4.166666666666666
840,78,2025-08-01,15.0,35.0,50.0,24.0,83.33333333333334,fail,14,312,4.487179487179487
840,79,2025-08-01,20.0,35.0,50.0,14.0,83.33333333333334,fail,14,312,4.487179487179487
840,80,2025-08-01,40.0,35.0,50.0,20.0,83.33333333333334,fail,13,312,4.166666666666666
840,91,2025-08-01,40.0,35.0,50.0,0.0,83.33333333333334,fail,14,312,4.487179487179487
841,77,2025-08-01,35.0,35.0,50.0,4.0,83.33333333333334,fail,13,312,4.166666666666666
841,78,2025-08-01,20.0,35.0,50.0,22.0,83.33333333333334,fail,11,312,3.5256410256410255
841,79,2025-08-01,50.0,35.0,50.0,6.0,83.33333333333334,fail,14,312,4.487179487179487
841,80,2025-08-01,50.0,35.0,50.0,4.0,83.33333333333334,fail,15,312,4.807692307692308
841,91,2025-08-01,20.0,35.0,50.0,32.0,83.33333333333334,fail,14,312,4.487179487179487
842,77,2025-08-01,15.0,35.0,50.0,32.0,83.33333333333334,fail,15,312,4.807692307692308
842,78,2025-08-01,25.0,35.0,50.0,32.0,83.33333333333334,fail,13,312,4.166666666666666
842,79,2025-08-01,35.0,35.0,50.0,26.0,83.33333333333334,fail,15,312,4.807692307692308
842,80,2025-08-01,45.0,35.0,50.0,20.0,83.33333333333334,fail,15,312,4.807692307692308
842,91,2025-08-01,40.0,35.0,50.0,20.0,83.33333333333334,fail,13,312,4.166666666666666
843,77,2025-08-01,15.0,35.0,50.0,24.0,83.33333333333334,fail,13,312,4.166666666666666
843,78,2025-08-01,25.0,35.0,50.0,24.0,83.33333333333334,fail,15,312,4.807692307692308
843,79,2025-08-01,15.0,35.0,50.0,14.0,83.33333333333334,fail,10,312,3.205128205128205
843,80,2025-08-01,20.0,35.0,50.0,20.0,83.33333333333334,fail,14,312,4.487179487179487
843,91,2025-08-01,35.0,35.0,50.0,36.0,83.33333333333334,fail,13,312,4.166666666666666
844,77,2025-08-01,20.0,35.0,50.0,28.0,83.33333333333334,fail,13,312,4.166666666666666
844,78,2025-08-01,35.0,35.0,50.0,26.0,83.33333333333334,fail,14,312,4.487179487179487
844,79,2025-08-01,40.0,35.0,50.0,12.0,83.33333333333334,fail,10,312,3.205128205128205
844,80,2025-08-01,30.0,35.0,50.0,20.0,83.33333333333334,fail,15,312,4.807692307692308
844,91,2025-08-01,25.0,35.0,50.0,20.0,83.33333333333334,fail,14,312,4.487179487179487
845,77,2025-08-01,25.0,35.0,50.0,20.0,83.33333333333334,fail,17,312,5.448717948717949
845,78,2025-08-01,50.0,35.0,50.0,22.0,83.33333333333334,fail,14,312,4.487179487179487
845,79,2025-08-01,45.0,35.0,50.0,6.0,83.33333333333334,fail,14,312,4.487179487179487
845,80,2025-08-01,40.0,35.0,50.0,32.0,83.33333333333334,fail,13,312,4.166666666666666
845,91,2025-08-01,20.0,35.0,50.0,12.0,83.33333333333334,fail,13,312,4.166666666666666
846,77,2025-08-01,50.0,35.0,50.0,16.0,83.33333333333334,fail,14,312,4.487179487179487
846,78,2025-08-01,40.0,35.0,50.0,14.0,83.33333333333334,fail,13,312,4.166666666666666
846,79,2025-08-01,15.0,35.0,50.0,18.0,83.33333333333334,fail,15,312,4.807692307692308
846,80,2025-08-01,25.0,35.0,50.0,14.0,83.33333333333334,fail,16,312,5.128205128205128
846,91,2025-08-01,15.0,35.0,50.0,20.0,83.33333333333334,fail,12,312,3.8461538461538463
847,77,2025-08-01,15.0,35.0,50.0,34.0,83.33333333333334,fail,14,312,4.487179487179487
847,78,2025-08-01,35.0,35.0,50.0,18.0,83.33333333333334,fail,14,312,4.487179487179487
847,79,2025-08-01,30.0,35.0,50.0,20.0,83.33333333333334,fail,14,312,4.487179487179487
847,80,2025-08-01,20.0,35.0,50.0,40.0,83.33333333333334,fail,16,312,5.128205128205128
847,91,2025-08-01,40.0,35.0,50.0,16.0,83.33333333333334,fail,14,312,4.487179487179487
848,77,2025-08-01,30.0,35.0,50.0,4.0,83.33333333333334,fail,13,312,4.166666666666666
848,78,2025-08-01,45.0,35.0,50.0,10.0,83.33333333333334,fail,16,312,5.128205128205128
848,79,2025-08-01,15.0,35.0,50.0,14.0,83.33333333333334,fail,16,312,5.128205128205128
848,80,2025-08-01,20.0,35.0,50.0,26.0,83.33333333333334,fail,19,312,6.089743589743589
848,91,2025-08-01,40.0,35.0,50.0,12.0,83.33333333333334,fail,15,312,4.807692307692308
849,77,2025-08-01,30.0,35.0,50.0,14.0,83.33333333333334,fail,13,312,4.166666666666666
849,78,2025-08-01,45.0,35.0,50.0,36.0,83.33333333333334,fail,12,312,3.8461538461538463
849,79,2025-08-01,45.0,35.0,50.0,6.0,83.33333333333334,fail,13,312,4.166666666666666
849,80,2025-08-01,20.0,35.0,50.0,22.0,83.33333333333334,fail,14,312,4.487179487179487
849,91,2025-08-01,30.0,35.0,50.0,32.0,83.33333333333334,fail,17,312,5.448717948717949
850,77,2025-08-01,15.0,35.0,50.0,0.0,83.33333333333334,fail,17,312,5.448717948717949
850,78,2025-08-01,45.0,35.0,50.0,18.0,83.33333333333334,fail,12,312,3.8461538461538463
850,79,2025-08-01,15.0,35.0,50.0,0.0,83.33333333333334,fail,15,312,4.807692307692308
850,80,2025-08-01,40.0,35.0,50.0,4.0,83.33333333333334,fail,16,312,5.128205128205128
850,91,2025-08-01,35.0,35.0,50.0,40.0,83.33333333333334,fail,13,312,4.166666666666666
851,77,2025-08-01,20.0,35.0,50.0,14.0,83.33333333333334,fail,11,312,3.5256410256410255
851,78,2025-08-01,45.0,35.0,50.0,22.0,83.33333333333334,fail,16,312,5.128205128205128
851,79,2025-08-01,15.0,35.0,50.0,4.0,83.33333333333334,fail,11,312,3.5256410256410255
851,80,2025-08-01,20.0,35.0,50.0,0.0,83.33333333333334,fail,14,312,4.487179487179487
851,91,2025-08-01,15.0,35.0,50.0,0.0,83.33333333333334,fail,15,312,4.807692307692308
852,77,2025-08-01,40.0,35.0,50.0,22.0,83.33333333333334,fail,14,312,4.487179487179487
852,78,2025-08-01,15.0,35.0,50.0,16.0,83.33333333333334,fail,14,312,4.487179487179487
852,79,2025-08-01,40.0,35.0,50.0,30.0,83.33333333333334,fail,16,312,5.128205128205128
852,80,2025-08-01,20.0,35.0,50.0,14.0,83.33333333333334,fail,17,312,5.448717948717949
852,91,2025-08-01,15.0,35.0,50.0,8.0,83.33333333333334,fail,12,312,3.8461538461538463
853,77,2025-08-01,35.0,35.0,50.0,34.0,83.33333333333334,fail,11,312,3.5256410256410255
853,78,2025-08-01,50.0,35.0,50.0,0.0,83.33333333333334,fail,16,312,5.128205128205128
853,79,2025-08-01,30.0,35.0,50.0,24.0,83.33333333333334,fail,15,312,4.807692307692308
853,80,2025-08-01,15.0,35.0,50.0,22.0,83.33333333333334,fail,16,312,5.128205128205128
853,91,2025-08-01,20.0,35.0,50.0,20.0,83.33333333333334,fail,15,312,4.807692307692308
854,77,2025-08-01,15.0,35.0,50.0,40.0,83.33333333333334,fail,15,312,4.807692307692308
854,78,2025-08-01,40.0,35.0,50.0,28.0,83.33333333333334,fail,9,312,2.8846153846153846
854,79,2025-08-01,35.0,35.0,50.0,12.0,83.33333333333334,fail,17,312,5.448717948717949
854,80,2025-08-01,45.0,35.0,50.0,16.0,83.33333333333334,fail,12,312,3.8461538461538463
854,91,2025-08-01,15.0,35.0,50.0,38.0,83.33333333333334,fail,11,312,3.5256410256410255
855,77,2025-08-01,30.0,35.0,50.0,10.0,83.33333333333334,fail,10,312,3.205128205128205
855,78,2025-08-01,35.0,35.0,50.0,10.0,83.33333333333334,fail,14,312,4.487179487179487
855,79,2025-08-01,30.0,35.0,50.0,4.0,83.33333333333334,fail,15,312,4.807692307692308
855,80,2025-08-01,50.0,35.0,50.0,4.0,83.33333333333334,fail,12,312,3.8461538461538463
855,91,2025-08-01,40.0,35.0,50.0,8.0,83.33333333333334,fail,13,312,4.166666666666666
856,77,2025-08-01,30.0,35.0,50.0,0.0,83.33333333333334,fail,12,312,3.8461538461538463
856,78,2025-08-01,35.0,35.0,50.0,4.0,83.33333333333334,fail,17,312,5.448717948717949
856,79,2025-08-01,20.0,35.0,50.0,30.0,83.33333333333334,fail,15,312,4.807692307692308
856,80,2025-08-01,45.0,35.0,50.0,12.0,83.33333333333334,fail,10,312,3.205128205128205
856,91,2025-08-01,40.0,35.0,50.0,28.0,83.33333333333334,fail,16,312,5.128205128205128
857,77,2025-08-01,40.0,35.0,50.0,24.0,83.33333333333334,fail,11,312,3.5256410256410255
857,78,2025-08-01,50.0,35.0,50.0,18.0,83.33333333333334,fail,13,312,4.166666666666666
857,79,2025-08-01,35.0,35.0,50.0,6.0,83.33333333333334,fail,11,312,3.5256410256410255
857,80,2025-08-01,35.0,35.0,50.0,12.0,83.33333333333334,fail,11,312,3.5256410256410255
857,91,2025-08-01,20.0,35.0,50.0,0.0,83.33333333333334,fail,15,312,4.807692307692308
858,77,2025-08-01,15.0,35.0,50.0,16.0,83.33333333333334,fail,15,312,4.807692307692308
858,78,2025-08-01,40.0,35.0,50.0,6.0,83.33333333333334,fail,13,312,4.166666666666666
858,79,2025-08-01,50.0,35.0,50.0,10.0,83.33333333333334,fail,14,312,4.487179487179487
858,80,2025-08-01,20.0,35.0,50.0,26.0,83.33333333333334,fail,17,312,5.448717948717949
858,91,2025-08-01,40.0,35.0,50.0,26.0,83.33333333333334,fail,12,312,3.8461538461538463
859,77,2025-08-01,15.0,35.0,50.0,18.0,83.33333333333334,fail,10,312,3.205128205128205
859,78,2025-08-01,15.0,35.0,50.0,18.0,83.33333333333334,fail,11,312,3.5256410256410255
859,79,2025-08-01,40.0,35.0,50.0,10.0,83.33333333333334,fail,11,312,3.5256410256410255
859,80,2025-08-01,40.0,35.0,50.0,14.0,83.33333333333334,fail,12,312,3.8461538461538463
859,91,2025-08-01,40.0,35.0,50.0,20.0,83.33333333333334,fail,11,312,3.5256410256410255
860,77,2025-08-01,30.0,35.0,50.0,2.0,83.33333333333334,fail,16,312,5.128205128205128
860,78,2025-08-01,45.0,35.0,50.0,6.0,83.33333333333334,fail,15,312,4.807692307692308
860,79,2025-08-01,20.0,35.0,50.0,26.0,83.33333333333334,fail,12,312,3.8461538461538463
860,80,2025-08-01,35.0,35.0,50.0,20.0,83.33333333333334,fail,11,312,3.5256410256410255
860,91,2025-08-01,50.0,35.0,50.0,16.0,83.33333333333334,fail,17,312,5.448717948717949
861,77,2025-08-01,30.0,35.0,50.0,12.0,83.33333333333334,fail,11,312,3.5256410256410255
861,78,2025-08-01,40.0,35.0,50.0,10.0,83.33333333333334,fail,12,312,3.8461538461538463
861,79,2025-08-01,25.0,35.0,50.0,14.0,83.33333333333334,fail,15,312,4.807692307692308
861,80,2025-08-01,30.0,35.0,50.0,18.0,83.33333333333334,fail,15,312,4.807692307692308
861,91,2025-08-01,25.0,35.0,50.0,2.0,83.33333333333334,fail,15,312,4.807692307692308
862,77,2025-08-01,50.0,35.0,50.0,26.0,83.33333333333334,fail,16,312,5.128205128205128
862,78,2025-08-01,25.0,35.0,50.0,24.0,83.33333333333334,fail,13,312,4.166666666666666
862,79,2025-08-01,20.0,35.0,50.0,12.0,83.33333333333334,fail,15,312,4.807692307692308
862,80,2025-08-01,20.0,35.0,50.0,38.0,83.33333333333334,fail,13,312,4.166666666666666
862,91,2025-08-01,35.0,35.0,50.0,28.0,83.33333333333334,fail,14,312,4.487179487179487
863,77,2025-08-01,30.0,35.0,50.0,32.0,83.33333333333334,fail,12,312,3.8461538461538463
863,78,2025-08-01,20.0,35.0,50.0,20.0,83.33333333333334,fail,12,312,3.8461538461538463
863,79,2025-08-01,50.0,35.0,50.0,14.0,83.33333333333334,fail,16,312,5.128205128205128
863,80,2025-08-01,20.0,35.0,50.0,18.0,83.33333333333334,fail,18,312,5.769230769230769
863,91,2025-08-01,50.0,35.0,50.0,0.0,83.33333333333334,fail,15,312,4.807692307692308
864,77,2025-08-01,20.0,35.0,50.0,30.0,83.33333333333334,fail,11,312,3.5256410256410255
864,78,2025-08-01,20.0,35.0,50.0,30.0,83.33333333333334,fail,17,312,5.448717948717949
864,79,2025-08-01,30.0,35.0,50.0,40.0,83.33333333333334,fail,16,312,5.128205128205128
864,80,2025-08-01,35.0,35.0,50.0,10.0,83.33333333333334,fail,12,312,3.8461538461538463
864,91,2025-08-01,20.0,35.0,50.0,0.0,83.33333333333334,fail,14,312,4.487179487179487
865,77,2025-08-01,45.0,35.0,50.0,10.0,83.33333333333334,fail,14,312,4.487179487179487
865,78,2025-08-01,30.0,35.0,50.0,10.0,83.33333333333334,fail,11,312,3.5256410256410255
865,79,2025-08-01,35.0,35.0,50.0,24.0,83.33333333333334,fail,13,312,4.166666666666666
865,80,2025-08-01,25.0,35.0,50.0,22.0,83.33333333333334,fail,11,312,3.5256410256410255
865,91,2025-08-01,40.0,35.0,50.0,18.0,83.33333333333334,fail,13,312,4.166666666666666
866,77,2025-08-01,20.0,35.0,50.0,18.0,83.33333333333334,fail,15,312,4.807692307692308
866,78,2025-08-01,30.0,35.0,50.0,18.0,83.33333333333334,fail,16,312,5.128205128205128
866,79,2025-08-01,50.0,35.0,50.0,10.0,83.33333333333334,fail,12,312,3.8461538461538463
866,80,2025-08-01,50.0,35.0,50.0,18.0,83.33333333333334,fail,17,312,5.448717948717949
866,91,2025-08-01,35.0,35.0,50.0,20.0,83.33333333333334,fail,11,312,3.5256410256410255
